x,y,ultra_blue,blue,green,red,nir,swir1,swir2,d-ndvi
566539.1502,2339577,0.045630000000000004,0.05690499999999998,0.10076750000000001,0.102995,0.06564999999999999,0.018185000000000007,0.011584999999999984,-0.007709294557571411
560483.1687,2312037,0.027259999999999993,0.033873749999999994,0.06439875,0.049273750000000005,0.07418875,0.03592250000000001,0.021017499999999995,-0.1584034562110901
596258.9472,2330204,0.06873000000000001,0.07739249999999998,0.11878,0.12571,0.085505,0.03064249999999999,0.018625000000000003,-0.023967504501342773
546830.2853,2331806,0.014197500000000002,0.0187625,0.05378374999999999,0.032155,0.25933249999999997,0.11204249999999999,0.044969999999999996,0.04088997840881348
585185.8951,2324284,0.036871249999999994,0.03919500000000001,0.0536325,0.04077625,0.043045,0.02285999999999999,0.01608124999999999,-0.046385884284973145
577914.825,2333272,0.06334000000000001,0.07443625000000001,0.11497125000000002,0.12344125,0.063835,0.021553749999999997,0.012987499999999999,-0.019543394446372986
579075.9414,2303826,0.04285249999999999,0.04895749999999999,0.07964749999999998,0.06958249999999999,0.0861925,0.0479125,0.02844250000000001,-0.04786953330039978
589052.0795,2318785,0.02156749999999999,0.027012499999999995,0.04904,0.033420000000000005,0.05126750000000002,0.0203575,0.012300000000000005,0.04612961411476135
540924.575,2338906,0.019559999999999994,0.025774999999999992,0.05254625000000002,0.032595,0.0415875,0.018074999999999994,0.011241249999999994,-0.026097267866134644
535925.5627,2346466,0.040432499999999996,0.055117499999999986,0.08862624999999999,0.0714525,0.056533749999999994,0.027617500000000003,0.017305,-0.005627155303955078
547109.5894,2343823,0.05447125,0.06669499999999998,0.10919625,0.10428749999999998,0.06905999999999998,0.021154999999999993,0.012987499999999999,-0.050260305404663086
590810.3665,2323472,0.07212624999999998,0.079675,0.11414625,0.13193875,0.06312000000000001,0.018391249999999998,0.011722499999999997,0.003856658935546875
594222.5211,2321100,0.06570500000000001,0.072635,0.11209750000000002,0.12958750000000002,0.06452249999999998,0.019779999999999992,0.013922500000000004,-0.008603379130363464
584708.4847,2329491,0.03145374999999999,0.038878750000000004,0.062460000000000016,0.046578750000000016,0.04672999999999998,0.023025000000000004,0.017731250000000004,-0.05573141574859619
596799.2818,2303612,nan,nan,nan,nan,nan,nan,nan,nan
586232.9477,2327210,0.035454999999999987,0.0387825,0.05913249999999998,0.04659250000000001,0.04884749999999999,0.021292499999999992,0.016672500000000007,-0.08209702372550964
595421.2617,2300150,0.06147,0.07256625,0.10652874999999998,0.09909000000000001,0.057358750000000014,0.02576125,0.014211249999999995,-0.01746988296508789
549402.2625,2326638,0.02750749999999999,0.036445000000000005,0.06727250000000001,0.0414225,0.042440000000000005,0.016644999999999993,0.011777499999999996,-0.033758968114852905
577784.2663,2301058,0.040295,0.03933249999999999,0.054485000000000006,0.04246749999999999,0.11459999999999998,0.05781249999999999,0.0326775,-0.04915839433670044
558405.7805,2311697,nan,nan,nan,nan,nan,nan,nan,nan
592982.5869,2310820,0.06841375000000002,0.07699375,0.11680000000000001,0.12142,0.0841575,0.03662375,0.0278375,-0.0018605589866638184
538674.0325,2339244,0.020797499999999997,0.026379999999999987,0.055117499999999986,0.0354275,0.045162499999999994,0.018872499999999987,0.0112825,-0.05999210476875305
543338.718,2341638,0.032649999999999985,0.0414775,0.07805250000000002,0.06696999999999997,0.08239750000000001,0.04670250000000001,0.03386,-0.08267408609390259
577087.6641,2322248,0.08782875000000001,0.10124875,0.15190375,0.16627250000000002,0.11770750000000002,0.049479999999999996,0.03568874999999999,-0.16581659018993378
574095.3622,2337973,0.05877500000000002,0.06361499999999998,0.1112725,0.10863250000000002,0.08597250000000001,0.04821500000000001,0.033172499999999994,-0.037463486194610596
549585.2097,2329730,0.020371249999999994,0.030587500000000004,0.07219500000000001,0.043870000000000006,0.043265,0.01828125,0.011021249999999996,-0.08581122756004333
